"","person","item","poly","dich","description","anger","male","do","other","scold","shout"
"473",20,17,1,1,"want train scold",25,0,1,1,1,0
"474",20,18,0,0,"want train shout",25,0,1,1,0,1
"475",20,19,0,0,"want store curse",25,0,1,0,0,0
"476",20,20,0,0,"want store scold",25,0,1,0,1,0
"477",20,21,0,0,"want store shout",25,0,1,0,0,1
"478",20,22,0,0,"want operator curse",25,0,1,0,0,0
"479",20,23,0,0,"want operator scold",25,0,1,0,1,0
"480",20,24,0,0,"want operator shout",25,0,1,0,0,1
"481",21,1,1,1,"do bus curse",22,0,0,1,0,0
"482",21,2,1,1,"do bus scold",22,0,0,1,1,0
"483",21,3,1,1,"do bus shout",22,0,0,1,0,1
"484",21,4,1,1,"do train curse",22,0,0,1,0,0
"485",21,5,1,1,"do train scold",22,0,0,1,1,0
"486",21,6,0,0,"do train shout",22,0,0,1,0,1
"487",21,7,0,0,"do store curse",22,0,0,0,0,0
"488",21,8,0,0,"do store scold",22,0,0,0,1,0
"489",21,9,0,0,"do store shout",22,0,0,0,0,1
"490",21,10,1,1,"do operator curse",22,0,0,0,0,0
"491",21,11,0,0,"do operator scold",22,0,0,0,1,0
"492",21,12,0,0,"do operator shout",22,0,0,0,0,1
"493",21,13,1,1,"want bus curse",22,0,1,1,0,0
"494",21,14,0,0,"want bus scold",22,0,1,1,1,0
"495",21,15,0,0,"want bus shout",22,0,1,1,0,1
"496",21,16,1,1,"want train curse",22,0,1,1,0,0
"497",21,17,0,0,"want train scold",22,0,1,1,1,0
"498",21,18,0,0,"want train shout",22,0,1,1,0,1
"499",21,19,0,0,"want store curse",22,0,1,0,0,0
"500",21,20,0,0,"want store scold",22,0,1,0,1,0
"501",21,21,0,0,"want store shout",22,0,1,0,0,1
"502",21,22,0,0,"want operator curse",22,0,1,0,0,0
"503",21,23,0,0,"want operator scold",22,0,1,0,1,0
"504",21,24,0,0,"want operator shout",22,0,1,0,0,1
"505",22,1,2,1,"do bus curse",15,0,0,1,0,0
"506",22,2,2,1,"do bus scold",15,0,0,1,1,0
"507",22,3,2,1,"do bus shout",15,0,0,1,0,1
"508",22,4,1,1,"do train curse",15,0,0,1,0,0
"509",22,5,1,1,"do train scold",15,0,0,1,1,0
"510",22,6,2,1,"do train shout",15,0,0,1,0,1
"511",22,7,2,1,"do store curse",15,0,0,0,0,0
"512",22,8,1,1,"do store scold",15,0,0,0,1,0
"513",22,9,1,1,"do store shout",15,0,0,0,0,1
"514",22,10,1,1,"do operator curse",15,0,0,0,0,0
"515",22,11,1,1,"do operator scold",15,0,0,0,1,0
"516",22,12,2,1,"do operator shout",15,0,0,0,0,1
"517",22,13,2,1,"want bus curse",15,0,1,1,0,0
"518",22,14,2,1,"want bus scold",15,0,1,1,1,0
"519",22,15,2,1,"want bus shout",15,0,1,1,0,1
"520",22,16,1,1,"want train curse",15,0,1,1,0,0
"521",22,17,2,1,"want train scold",15,0,1,1,1,0
"522",22,18,0,0,"want train shout",15,0,1,1,0,1
"523",22,19,1,1,"want store curse",15,0,1,0,0,0
"524",22,20,2,1,"want store scold",15,0,1,0,1,0
"525",22,21,0,0,"want store shout",15,0,1,0,0,1
"526",22,22,1,1,"want operator curse",15,0,1,0,0,0
"527",22,23,2,1,"want operator scold",15,0,1,0,1,0
"528",22,24,0,0,"want operator shout",15,0,1,0,0,1
"529",23,1,2,1,"do bus curse",26,0,0,1,0,0
"530",23,2,2,1,"do bus scold",26,0,0,1,1,0
"531",23,3,1,1,"do bus shout",26,0,0,1,0,1
"532",23,4,2,1,"do train curse",26,0,0,1,0,0
"533",23,5,1,1,"do train scold",26,0,0,1,1,0
"534",23,6,2,1,"do train shout",26,0,0,1,0,1
"535",23,7,2,1,"do store curse",26,0,0,0,0,0
"536",23,8,1,1,"do store scold",26,0,0,0,1,0
"537",23,9,2,1,"do store shout",26,0,0,0,0,1
"538",23,10,1,1,"do operator curse",26,0,0,0,0,0
"539",23,11,1,1,"do operator scold",26,0,0,0,1,0
"540",23,12,2,1,"do operator shout",26,0,0,0,0,1
"541",23,13,2,1,"want bus curse",26,0,1,1,0,0
"542",23,14,2,1,"want bus scold",26,0,1,1,1,0
"543",23,15,2,1,"want bus shout",26,0,1,1,0,1
"544",23,16,1,1,"want train curse",26,0,1,1,0,0
"545",23,17,2,1,"want train scold",26,0,1,1,1,0
"546",23,18,2,1,"want train shout",26,0,1,1,0,1
"547",23,19,1,1,"want store curse",26,0,1,0,0,0
"548",23,20,2,1,"want store scold",26,0,1,0,1,0
"549",23,21,0,0,"want store shout",26,0,1,0,0,1
"550",23,22,1,1,"want operator curse",26,0,1,0,0,0
"551",23,23,2,1,"want operator scold",26,0,1,0,1,0
"552",23,24,0,0,"want operator shout",26,0,1,0,0,1
"553",24,1,1,1,"do bus curse",13,0,0,1,0,0
"554",24,2,0,0,"do bus scold",13,0,0,1,1,0
"555",24,3,1,1,"do bus shout",13,0,0,1,0,1
"556",24,4,1,1,"do train curse",13,0,0,1,0,0
"557",24,5,1,1,"do train scold",13,0,0,1,1,0
"558",24,6,0,0,"do train shout",13,0,0,1,0,1
"559",24,7,1,1,"do store curse",13,0,0,0,0,0
"560",24,8,1,1,"do store scold",13,0,0,0,1,0
"561",24,9,1,1,"do store shout",13,0,0,0,0,1
"562",24,10,1,1,"do operator curse",13,0,0,0,0,0
"563",24,11,0,0,"do operator scold",13,0,0,0,1,0
"564",24,12,0,0,"do operator shout",13,0,0,0,0,1
"565",24,13,1,1,"want bus curse",13,0,1,1,0,0
"566",24,14,0,0,"want bus scold",13,0,1,1,1,0
"567",24,15,0,0,"want bus shout",13,0,1,1,0,1
"568",24,16,0,0,"want train curse",13,0,1,1,0,0
"569",24,17,0,0,"want train scold",13,0,1,1,1,0
"570",24,18,0,0,"want train shout",13,0,1,1,0,1
"571",24,19,0,0,"want store curse",13,0,1,0,0,0
"572",24,20,0,0,"want store scold",13,0,1,0,1,0
"573",24,21,0,0,"want store shout",13,0,1,0,0,1
"574",24,22,0,0,"want operator curse",13,0,1,0,0,0
"575",24,23,0,0,"want operator scold",13,0,1,0,1,0
"576",24,24,0,0,"want operator shout",13,0,1,0,0,1
"577",25,1,0,0,"do bus curse",33,0,0,1,0,0
"578",25,2,0,0,"do bus scold",33,0,0,1,1,0
"579",25,3,0,0,"do bus shout",33,0,0,1,0,1
"580",25,4,0,0,"do train curse",33,0,0,1,0,0
"581",25,5,0,0,"do train scold",33,0,0,1,1,0
"582",25,6,0,0,"do train shout",33,0,0,1,0,1
"583",25,7,0,0,"do store curse",33,0,0,0,0,0
"584",25,8,0,0,"do store scold",33,0,0,0,1,0
"585",25,9,1,1,"do store shout",33,0,0,0,0,1
"586",25,10,2,1,"do operator curse",33,0,0,0,0,0
"587",25,11,1,1,"do operator scold",33,0,0,0,1,0
"588",25,12,0,0,"do operator shout",33,0,0,0,0,1
"589",25,13,2,1,"want bus curse",33,0,1,1,0,0
"590",25,14,2,1,"want bus scold",33,0,1,1,1,0
"591",25,15,0,0,"want bus shout",33,0,1,1,0,1
"592",25,16,2,1,"want train curse",33,0,1,1,0,0
"593",25,17,0,0,"want train scold",33,0,1,1,1,0
"594",25,18,0,0,"want train shout",33,0,1,1,0,1
"595",25,19,0,0,"want store curse",33,0,1,0,0,0
"596",25,20,0,0,"want store scold",33,0,1,0,1,0
"597",25,21,0,0,"want store shout",33,0,1,0,0,1
"598",25,22,2,1,"want operator curse",33,0,1,0,0,0
"599",25,23,0,0,"want operator scold",33,0,1,0,1,0
"600",25,24,0,0,"want operator shout",33,0,1,0,0,1
"601",26,1,0,0,"do bus curse",17,0,0,1,0,0
"602",26,2,0,0,"do bus scold",17,0,0,1,1,0
"603",26,3,0,0,"do bus shout",17,0,0,1,0,1
"604",26,4,1,1,"do train curse",17,0,0,1,0,0
"605",26,5,0,0,"do train scold",17,0,0,1,1,0
"606",26,6,0,0,"do train shout",17,0,0,1,0,1
"607",26,7,2,1,"do store curse",17,0,0,0,0,0
"608",26,8,0,0,"do store scold",17,0,0,0,1,0
"609",26,9,0,0,"do store shout",17,0,0,0,0,1
"610",26,10,1,1,"do operator curse",17,0,0,0,0,0
"611",26,11,0,0,"do operator scold",17,0,0,0,1,0
"612",26,12,0,0,"do operator shout",17,0,0,0,0,1
"613",26,13,0,0,"want bus curse",17,0,1,1,0,0
"614",26,14,0,0,"want bus scold",17,0,1,1,1,0
"615",26,15,0,0,"want bus shout",17,0,1,1,0,1
"616",26,16,0,0,"want train curse",17,0,1,1,0,0
"617",26,17,0,0,"want train scold",17,0,1,1,1,0
"618",26,18,0,0,"want train shout",17,0,1,1,0,1
"619",26,19,0,0,"want store curse",17,0,1,0,0,0
"620",26,20,0,0,"want store scold",17,0,1,0,1,0
"621",26,21,0,0,"want store shout",17,0,1,0,0,1
"622",26,22,2,1,"want operator curse",17,0,1,0,0,0
"623",26,23,0,0,"want operator scold",17,0,1,0,1,0
"624",26,24,0,0,"want operator shout",17,0,1,0,0,1
"625",27,1,2,1,"do bus curse",17,0,0,1,0,0
"626",27,2,2,1,"do bus scold",17,0,0,1,1,0
"627",27,3,0,0,"do bus shout",17,0,0,1,0,1
"628",27,4,2,1,"do train curse",17,0,0,1,0,0
"629",27,5,2,1,"do train scold",17,0,0,1,1,0
"630",27,6,1,1,"do train shout",17,0,0,1,0,1
"631",27,7,2,1,"do store curse",17,0,0,0,0,0
"632",27,8,0,0,"do store scold",17,0,0,0,1,0
"633",27,9,0,0,"do store shout",17,0,0,0,0,1
"634",27,10,0,0,"do operator curse",17,0,0,0,0,0
"635",27,11,0,0,"do operator scold",17,0,0,0,1,0
"636",27,12,0,0,"do operator shout",17,0,0,0,0,1
"637",27,13,0,0,"want bus curse",17,0,1,1,0,0
"638",27,14,0,0,"want bus scold",17,0,1,1,1,0
"639",27,15,0,0,"want bus shout",17,0,1,1,0,1
"640",27,16,0,0,"want train curse",17,0,1,1,0,0
"641",27,17,0,0,"want train scold",17,0,1,1,1,0
"642",27,18,0,0,"want train shout",17,0,1,1,0,1
"643",27,19,0,0,"want store curse",17,0,1,0,0,0
"644",27,20,0,0,"want store scold",17,0,1,0,1,0
"645",27,21,0,0,"want store shout",17,0,1,0,0,1
"646",27,22,2,1,"want operator curse",17,0,1,0,0,0
"647",27,23,0,0,"want operator scold",17,0,1,0,1,0
"648",27,24,0,0,"want operator shout",17,0,1,0,0,1
"649",28,1,2,1,"do bus curse",22,0,0,1,0,0
"650",28,2,2,1,"do bus scold",22,0,0,1,1,0
"651",28,3,2,1,"do bus shout",22,0,0,1,0,1
"652",28,4,2,1,"do train curse",22,0,0,1,0,0
"653",28,5,2,1,"do train scold",22,0,0,1,1,0
"654",28,6,2,1,"do train shout",22,0,0,1,0,1
"655",28,7,1,1,"do store curse",22,0,0,0,0,0
"656",28,8,1,1,"do store scold",22,0,0,0,1,0
"657",28,9,1,1,"do store shout",22,0,0,0,0,1
"658",28,10,0,0,"do operator curse",22,0,0,0,0,0
"659",28,11,1,1,"do operator scold",22,0,0,0,1,0
"660",28,12,1,1,"do operator shout",22,0,0,0,0,1
"661",28,13,1,1,"want bus curse",22,0,1,1,0,0
"662",28,14,1,1,"want bus scold",22,0,1,1,1,0
"663",28,15,2,1,"want bus shout",22,0,1,1,0,1
"664",28,16,0,0,"want train curse",22,0,1,1,0,0
"665",28,17,1,1,"want train scold",22,0,1,1,1,0
"666",28,18,1,1,"want train shout",22,0,1,1,0,1
"667",28,19,0,0,"want store curse",22,0,1,0,0,0
"668",28,20,0,0,"want store scold",22,0,1,0,1,0
"669",28,21,1,1,"want store shout",22,0,1,0,0,1
"670",28,22,0,0,"want operator curse",22,0,1,0,0,0
"671",28,23,0,0,"want operator scold",22,0,1,0,1,0
"672",28,24,1,1,"want operator shout",22,0,1,0,0,1
"673",29,1,1,1,"do bus curse",21,1,0,1,0,0
"674",29,2,1,1,"do bus scold",21,1,0,1,1,0
"675",29,3,1,1,"do bus shout",21,1,0,1,0,1
"676",29,4,1,1,"do train curse",21,1,0,1,0,0
"677",29,5,0,0,"do train scold",21,1,0,1,1,0
"678",29,6,1,1,"do train shout",21,1,0,1,0,1
"679",29,7,0,0,"do store curse",21,1,0,0,0,0
"680",29,8,0,0,"do store scold",21,1,0,0,1,0
"681",29,9,0,0,"do store shout",21,1,0,0,0,1
"682",29,10,1,1,"do operator curse",21,1,0,0,0,0
"683",29,11,0,0,"do operator scold",21,1,0,0,1,0
"684",29,12,1,1,"do operator shout",21,1,0,0,0,1
"685",29,13,2,1,"want bus curse",21,1,1,1,0,0
"686",29,14,2,1,"want bus scold",21,1,1,1,1,0
"687",29,15,0,0,"want bus shout",21,1,1,1,0,1
"688",29,16,2,1,"want train curse",21,1,1,1,0,0
"689",29,17,0,0,"want train scold",21,1,1,1,1,0
"690",29,18,0,0,"want train shout",21,1,1,1,0,1
"691",29,19,2,1,"want store curse",21,1,1,0,0,0
"692",29,20,0,0,"want store scold",21,1,1,0,1,0
"693",29,21,0,0,"want store shout",21,1,1,0,0,1
"694",29,22,2,1,"want operator curse",21,1,1,0,0,0
"695",29,23,1,1,"want operator scold",21,1,1,0,1,0
"696",29,24,0,0,"want operator shout",21,1,1,0,0,1
"697",30,1,2,1,"do bus curse",17,0,0,1,0,0
"698",30,2,0,0,"do bus scold",17,0,0,1,1,0
"699",30,3,1,1,"do bus shout",17,0,0,1,0,1
"700",30,4,2,1,"do train curse",17,0,0,1,0,0
"701",30,5,0,0,"do train scold",17,0,0,1,1,0
"702",30,6,2,1,"do train shout",17,0,0,1,0,1
"703",30,7,0,0,"do store curse",17,0,0,0,0,0
"704",30,8,1,1,"do store scold",17,0,0,0,1,0
"705",30,9,1,1,"do store shout",17,0,0,0,0,1
"706",30,10,1,1,"do operator curse",17,0,0,0,0,0
"707",30,11,0,0,"do operator scold",17,0,0,0,1,0
"708",30,12,0,0,"do operator shout",17,0,0,0,0,1
"709",30,13,1,1,"want bus curse",17,0,1,1,0,0
"710",30,14,1,1,"want bus scold",17,0,1,1,1,0
"711",30,15,1,1,"want bus shout",17,0,1,1,0,1
"712",30,16,1,1,"want train curse",17,0,1,1,0,0
"713",30,17,1,1,"want train scold",17,0,1,1,1,0
"714",30,18,0,0,"want train shout",17,0,1,1,0,1
"715",30,19,1,1,"want store curse",17,0,1,0,0,0
"716",30,20,1,1,"want store scold",17,0,1,0,1,0
"717",30,21,0,0,"want store shout",17,0,1,0,0,1
"718",30,22,2,1,"want operator curse",17,0,1,0,0,0
"719",30,23,2,1,"want operator scold",17,0,1,0,1,0
"720",30,24,1,1,"want operator shout",17,0,1,0,0,1
"721",31,1,2,1,"do bus curse",19,0,0,1,0,0
"722",31,2,2,1,"do bus scold",19,0,0,1,1,0
"723",31,3,2,1,"do bus shout",19,0,0,1,0,1
"724",31,4,1,1,"do train curse",19,0,0,1,0,0
"725",31,5,1,1,"do train scold",19,0,0,1,1,0
"726",31,6,1,1,"do train shout",19,0,0,1,0,1
"727",31,7,0,0,"do store curse",19,0,0,0,0,0
"728",31,8,0,0,"do store scold",19,0,0,0,1,0
"729",31,9,0,0,"do store shout",19,0,0,0,0,1
"730",31,10,2,1,"do operator curse",19,0,0,0,0,0
"731",31,11,1,1,"do operator scold",19,0,0,0,1,0
"732",31,12,2,1,"do operator shout",19,0,0,0,0,1
"733",31,13,2,1,"want bus curse",19,0,1,1,0,0
"734",31,14,2,1,"want bus scold",19,0,1,1,1,0
"735",31,15,2,1,"want bus shout",19,0,1,1,0,1
"736",31,16,1,1,"want train curse",19,0,1,1,0,0
"737",31,17,1,1,"want train scold",19,0,1,1,1,0
"738",31,18,1,1,"want train shout",19,0,1,1,0,1
"739",31,19,0,0,"want store curse",19,0,1,0,0,0
"740",31,20,0,0,"want store scold",19,0,1,0,1,0
"741",31,21,0,0,"want store shout",19,0,1,0,0,1
"742",31,22,1,1,"want operator curse",19,0,1,0,0,0
"743",31,23,2,1,"want operator scold",19,0,1,0,1,0
"744",31,24,2,1,"want operator shout",19,0,1,0,0,1
"745",32,1,1,1,"do bus curse",18,1,0,1,0,0
"746",32,2,1,1,"do bus scold",18,1,0,1,1,0
"747",32,3,1,1,"do bus shout",18,1,0,1,0,1
"748",32,4,1,1,"do train curse",18,1,0,1,0,0
"749",32,5,1,1,"do train scold",18,1,0,1,1,0
"750",32,6,0,0,"do train shout",18,1,0,1,0,1
"751",32,7,1,1,"do store curse",18,1,0,0,0,0
"752",32,8,1,1,"do store scold",18,1,0,0,1,0
"753",32,9,1,1,"do store shout",18,1,0,0,0,1
"754",32,10,2,1,"do operator curse",18,1,0,0,0,0
"755",32,11,0,0,"do operator scold",18,1,0,0,1,0
"756",32,12,2,1,"do operator shout",18,1,0,0,0,1
"757",32,13,2,1,"want bus curse",18,1,1,1,0,0
"758",32,14,2,1,"want bus scold",18,1,1,1,1,0
"759",32,15,2,1,"want bus shout",18,1,1,1,0,1
"760",32,16,2,1,"want train curse",18,1,1,1,0,0
"761",32,17,1,1,"want train scold",18,1,1,1,1,0
"762",32,18,0,0,"want train shout",18,1,1,1,0,1
"763",32,19,2,1,"want store curse",18,1,1,0,0,0
"764",32,20,0,0,"want store scold",18,1,1,0,1,0
"765",32,21,1,1,"want store shout",18,1,1,0,0,1
"766",32,22,2,1,"want operator curse",18,1,1,0,0,0
"767",32,23,1,1,"want operator scold",18,1,1,0,1,0
"768",32,24,1,1,"want operator shout",18,1,1,0,0,1
"769",33,1,0,0,"do bus curse",33,1,0,1,0,0
"770",33,2,0,0,"do bus scold",33,1,0,1,1,0
"771",33,3,0,0,"do bus shout",33,1,0,1,0,1
"772",33,4,1,1,"do train curse",33,1,0,1,0,0
"773",33,5,0,0,"do train scold",33,1,0,1,1,0
"774",33,6,0,0,"do train shout",33,1,0,1,0,1
"775",33,7,0,0,"do store curse",33,1,0,0,0,0
"776",33,8,2,1,"do store scold",33,1,0,0,1,0
"777",33,9,0,0,"do store shout",33,1,0,0,0,1
"778",33,10,0,0,"do operator curse",33,1,0,0,0,0
"779",33,11,0,0,"do operator scold",33,1,0,0,1,0
"780",33,12,0,0,"do operator shout",33,1,0,0,0,1
"781",33,13,2,1,"want bus curse",33,1,1,1,0,0
"782",33,14,2,1,"want bus scold",33,1,1,1,1,0
"783",33,15,2,1,"want bus shout",33,1,1,1,0,1
"784",33,16,2,1,"want train curse",33,1,1,1,0,0
"785",33,17,1,1,"want train scold",33,1,1,1,1,0
"786",33,18,0,0,"want train shout",33,1,1,1,0,1
"787",33,19,1,1,"want store curse",33,1,1,0,0,0
"788",33,20,1,1,"want store scold",33,1,1,0,1,0
"789",33,21,0,0,"want store shout",33,1,1,0,0,1
"790",33,22,2,1,"want operator curse",33,1,1,0,0,0
"791",33,23,0,0,"want operator scold",33,1,1,0,1,0
"792",33,24,2,1,"want operator shout",33,1,1,0,0,1
"793",34,1,1,1,"do bus curse",19,0,0,1,0,0
"794",34,2,1,1,"do bus scold",19,0,0,1,1,0
"795",34,3,2,1,"do bus shout",19,0,0,1,0,1
"796",34,4,1,1,"do train curse",19,0,0,1,0,0
"797",34,5,0,0,"do train scold",19,0,0,1,1,0
"798",34,6,1,1,"do train shout",19,0,0,1,0,1
"799",34,7,0,0,"do store curse",19,0,0,0,0,0
"800",34,8,0,0,"do store scold",19,0,0,0,1,0
"801",34,9,0,0,"do store shout",19,0,0,0,0,1
"802",34,10,0,0,"do operator curse",19,0,0,0,0,0
"803",34,11,0,0,"do operator scold",19,0,0,0,1,0
"804",34,12,0,0,"do operator shout",19,0,0,0,0,1
"805",34,13,1,1,"want bus curse",19,0,1,1,0,0
"806",34,14,2,1,"want bus scold",19,0,1,1,1,0
"807",34,15,1,1,"want bus shout",19,0,1,1,0,1
"808",34,16,1,1,"want train curse",19,0,1,1,0,0
"809",34,17,0,0,"want train scold",19,0,1,1,1,0
"810",34,18,0,0,"want train shout",19,0,1,1,0,1
"811",34,19,0,0,"want store curse",19,0,1,0,0,0
"812",34,20,0,0,"want store scold",19,0,1,0,1,0
"813",34,21,0,0,"want store shout",19,0,1,0,0,1
"814",34,22,0,0,"want operator curse",19,0,1,0,0,0
"815",34,23,0,0,"want operator scold",19,0,1,0,1,0
"816",34,24,0,0,"want operator shout",19,0,1,0,0,1
"817",35,1,2,1,"do bus curse",25,0,0,1,0,0
"818",35,2,2,1,"do bus scold",25,0,0,1,1,0
"819",35,3,2,1,"do bus shout",25,0,0,1,0,1
"820",35,4,2,1,"do train curse",25,0,0,1,0,0
"821",35,5,2,1,"do train scold",25,0,0,1,1,0
"822",35,6,2,1,"do train shout",25,0,0,1,0,1
"823",35,7,0,0,"do store curse",25,0,0,0,0,0
"824",35,8,0,0,"do store scold",25,0,0,0,1,0
"825",35,9,0,0,"do store shout",25,0,0,0,0,1
"826",35,10,0,0,"do operator curse",25,0,0,0,0,0
"827",35,11,0,0,"do operator scold",25,0,0,0,1,0
"828",35,12,0,0,"do operator shout",25,0,0,0,0,1
"829",35,13,1,1,"want bus curse",25,0,1,1,0,0
"830",35,14,1,1,"want bus scold",25,0,1,1,1,0
"831",35,15,2,1,"want bus shout",25,0,1,1,0,1
"832",35,16,1,1,"want train curse",25,0,1,1,0,0
"833",35,17,1,1,"want train scold",25,0,1,1,1,0
"834",35,18,2,1,"want train shout",25,0,1,1,0,1
"835",35,19,0,0,"want store curse",25,0,1,0,0,0
"836",35,20,0,0,"want store scold",25,0,1,0,1,0
"837",35,21,0,0,"want store shout",25,0,1,0,0,1
"838",35,22,0,0,"want operator curse",25,0,1,0,0,0
"839",35,23,0,0,"want operator scold",25,0,1,0,1,0
"840",35,24,0,0,"want operator shout",25,0,1,0,0,1
"841",36,1,1,1,"do bus curse",17,0,0,1,0,0
"842",36,2,1,1,"do bus scold",17,0,0,1,1,0
"843",36,3,1,1,"do bus shout",17,0,0,1,0,1
"844",36,4,1,1,"do train curse",17,0,0,1,0,0
"845",36,5,1,1,"do train scold",17,0,0,1,1,0
"846",36,6,1,1,"do train shout",17,0,0,1,0,1
"847",36,7,1,1,"do store curse",17,0,0,0,0,0
"848",36,8,1,1,"do store scold",17,0,0,0,1,0
"849",36,9,1,1,"do store shout",17,0,0,0,0,1
"850",36,10,1,1,"do operator curse",17,0,0,0,0,0
"851",36,11,1,1,"do operator scold",17,0,0,0,1,0
"852",36,12,0,0,"do operator shout",17,0,0,0,0,1
"853",36,13,1,1,"want bus curse",17,0,1,1,0,0
"854",36,14,2,1,"want bus scold",17,0,1,1,1,0
"855",36,15,2,1,"want bus shout",17,0,1,1,0,1
"856",36,16,1,1,"want train curse",17,0,1,1,0,0
"857",36,17,2,1,"want train scold",17,0,1,1,1,0
"858",36,18,2,1,"want train shout",17,0,1,1,0,1
"859",36,19,1,1,"want store curse",17,0,1,0,0,0
"860",36,20,2,1,"want store scold",17,0,1,0,1,0
"861",36,21,2,1,"want store shout",17,0,1,0,0,1
"862",36,22,2,1,"want operator curse",17,0,1,0,0,0
"863",36,23,2,1,"want operator scold",17,0,1,0,1,0
"864",36,24,0,0,"want operator shout",17,0,1,0,0,1
"865",37,1,0,0,"do bus curse",12,0,0,1,0,0
"866",37,2,0,0,"do bus scold",12,0,0,1,1,0
"867",37,3,0,0,"do bus shout",12,0,0,1,0,1
"868",37,4,0,0,"do train curse",12,0,0,1,0,0
"869",37,5,0,0,"do train scold",12,0,0,1,1,0
"870",37,6,1,1,"do train shout",12,0,0,1,0,1
"871",37,7,0,0,"do store curse",12,0,0,0,0,0
"872",37,8,0,0,"do store scold",12,0,0,0,1,0
"873",37,9,1,1,"do store shout",12,0,0,0,0,1
"874",37,10,0,0,"do operator curse",12,0,0,0,0,0
"875",37,11,0,0,"do operator scold",12,0,0,0,1,0
"876",37,12,0,0,"do operator shout",12,0,0,0,0,1
"877",37,13,0,0,"want bus curse",12,0,1,1,0,0
"878",37,14,0,0,"want bus scold",12,0,1,1,1,0
"879",37,15,0,0,"want bus shout",12,0,1,1,0,1
"880",37,16,0,0,"want train curse",12,0,1,1,0,0
"881",37,17,0,0,"want train scold",12,0,1,1,1,0
"882",37,18,0,0,"want train shout",12,0,1,1,0,1
"883",37,19,0,0,"want store curse",12,0,1,0,0,0
"884",37,20,0,0,"want store scold",12,0,1,0,1,0
"885",37,21,0,0,"want store shout",12,0,1,0,0,1
"886",37,22,0,0,"want operator curse",12,0,1,0,0,0
"887",37,23,0,0,"want operator scold",12,0,1,0,1,0
"888",37,24,0,0,"want operator shout",12,0,1,0,0,1
"889",38,1,0,0,"do bus curse",14,0,0,1,0,0
"890",38,2,0,0,"do bus scold",14,0,0,1,1,0
"891",38,3,0,0,"do bus shout",14,0,0,1,0,1
"892",38,4,0,0,"do train curse",14,0,0,1,0,0
"893",38,5,0,0,"do train scold",14,0,0,1,1,0
"894",38,6,2,1,"do train shout",14,0,0,1,0,1
"895",38,7,0,0,"do store curse",14,0,0,0,0,0
"896",38,8,0,0,"do store scold",14,0,0,0,1,0
"897",38,9,0,0,"do store shout",14,0,0,0,0,1
"898",38,10,0,0,"do operator curse",14,0,0,0,0,0
"899",38,11,0,0,"do operator scold",14,0,0,0,1,0
"900",38,12,2,1,"do operator shout",14,0,0,0,0,1
"901",38,13,2,1,"want bus curse",14,0,1,1,0,0
"902",38,14,1,1,"want bus scold",14,0,1,1,1,0
"903",38,15,2,1,"want bus shout",14,0,1,1,0,1
"904",38,16,0,0,"want train curse",14,0,1,1,0,0
"905",38,17,0,0,"want train scold",14,0,1,1,1,0
"906",38,18,1,1,"want train shout",14,0,1,1,0,1
"907",38,19,0,0,"want store curse",14,0,1,0,0,0
"908",38,20,0,0,"want store scold",14,0,1,0,1,0
"909",38,21,0,0,"want store shout",14,0,1,0,0,1
"910",38,22,2,1,"want operator curse",14,0,1,0,0,0
"911",38,23,0,0,"want operator scold",14,0,1,0,1,0
"912",38,24,0,0,"want operator shout",14,0,1,0,0,1
"913",39,1,0,0,"do bus curse",25,1,0,1,0,0
"914",39,2,0,0,"do bus scold",25,1,0,1,1,0
"915",39,3,0,0,"do bus shout",25,1,0,1,0,1
"916",39,4,2,1,"do train curse",25,1,0,1,0,0
"917",39,5,2,1,"do train scold",25,1,0,1,1,0
"918",39,6,2,1,"do train shout",25,1,0,1,0,1
"919",39,7,0,0,"do store curse",25,1,0,0,0,0
"920",39,8,0,0,"do store scold",25,1,0,0,1,0
"921",39,9,0,0,"do store shout",25,1,0,0,0,1
"922",39,10,0,0,"do operator curse",25,1,0,0,0,0
"923",39,11,0,0,"do operator scold",25,1,0,0,1,0
"924",39,12,0,0,"do operator shout",25,1,0,0,0,1
"925",39,13,0,0,"want bus curse",25,1,1,1,0,0
"926",39,14,0,0,"want bus scold",25,1,1,1,1,0
"927",39,15,0,0,"want bus shout",25,1,1,1,0,1
"928",39,16,2,1,"want train curse",25,1,1,1,0,0
"929",39,17,2,1,"want train scold",25,1,1,1,1,0
"930",39,18,2,1,"want train shout",25,1,1,1,0,1
"931",39,19,0,0,"want store curse",25,1,1,0,0,0
"932",39,20,0,0,"want store scold",25,1,1,0,1,0
"933",39,21,0,0,"want store shout",25,1,1,0,0,1
"934",39,22,0,0,"want operator curse",25,1,1,0,0,0
"935",39,23,2,1,"want operator scold",25,1,1,0,1,0
"936",39,24,0,0,"want operator shout",25,1,1,0,0,1
"937",40,1,0,0,"do bus curse",22,1,0,1,0,0
"938",40,2,0,0,"do bus scold",22,1,0,1,1,0
"939",40,3,0,0,"do bus shout",22,1,0,1,0,1
"940",40,4,0,0,"do train curse",22,1,0,1,0,0
"941",40,5,1,1,"do train scold",22,1,0,1,1,0
"942",40,6,0,0,"do train shout",22,1,0,1,0,1
"943",40,7,1,1,"do store curse",22,1,0,0,0,0
"944",40,8,0,0,"do store scold",22,1,0,0,1,0
"945",40,9,0,0,"do store shout",22,1,0,0,0,1
